txn_id,customer_id,amount,timestamp,merchant,risk_label,risk_score
4645,560,339,2026-05-25 04:38:53.663081,Walmart,0,6.78
4646,672,40,2026-05-24 10:22:41.663083,Walmart,0,0.8
4647,825,100,2026-05-24 23:46:47.663085,Target,0,2.0
4648,118,13,2026-05-20 16:36:15.663091,Walmart,0,0.26
4649,612,19,2026-05-23 02:13:11.663094,Walmart,0,0.38
4650,380,52,2026-05-24 15:39:43.663096,Amazon,0,1.04
4651,929,62,2026-05-25 16:08:46.663098,Amazon,0,1.24
4652,920,47,2026-05-22 04:57:16.663100,Walmart,0,0.94
4653,679,73,2026-05-22 07:40:16.663102,Amazon,0,1.46
4654,290,131,2026-05-19 15:50:46.663105,Target,0,2.62
4655,440,83,2026-05-22 16:01:28.663107,Target,0,1.66
4656,668,116,2026-05-19 03:17:38.663108,Target,0,2.32
4657,933,26,2026-05-21 11:01:10.663111,BestBuy,0,0.52
4658,7,73,2026-05-24 19:57:39.663113,Target,0,1.46
4659,196,255,2026-05-21 00:43:05.663115,Walmart,0,5.1
4660,421,42,2026-05-20 14:27:37.663116,Target,0,0.84
4661,568,96,2026-05-24 09:06:46.663118,Target,0,1.92
4662,833,101,2026-05-19 20:45:51.663120,Target,0,2.02
4663,193,36,2026-05-23 12:43:11.663122,Target,0,0.72
4664,559,24,2026-05-24 22:08:24.663124,Amazon,0,0.48
4665,148,77,2026-05-24 19:17:47.663126,Target,0,1.54
4666,787,77,2026-05-20 16:41:46.663128,Target,0,1.54
4667,669,61,2026-05-24 08:42:52.663130,Amazon,0,1.22
4668,202,381,2026-05-25 04:56:19.663132,Amazon,0,7.62
4669,444,33,2026-05-19 20:51:06.663134,BestBuy,0,0.66
4670,914,71,2026-05-23 19:25:59.663136,Walmart,0,1.42
4671,988,210,2026-05-25 11:05:05.663138,BestBuy,1,42.0
4672,419,20,2026-05-20 06:53:44.663140,Amazon,0,0.4
4673,427,93,2026-05-25 02:07:46.663142,Amazon,0,1.86
4674,479,53,2026-05-21 03:03:04.663144,Amazon,0,1.06
4675,475,80,2026-05-22 05:55:00.663146,BestBuy,0,1.6
4676,126,127,2026-05-20 18:51:07.663148,Target,0,2.54
4677,395,13,2026-05-19 01:19:15.663150,Walmart,0,0.26
4678,817,152,2026-05-25 01:37:18.663152,Walmart,0,3.04
4679,881,100,2026-05-20 08:38:50.663154,Target,0,2.0
4680,806,39,2026-05-22 00:36:41.663156,Walmart,0,0.78
4681,576,46,2026-05-21 01:11:22.663158,Target,0,0.92
4682,325,15,2026-05-20 07:48:14.663160,BestBuy,0,0.3
4683,392,81,2026-05-21 02:22:36.663162,Amazon,0,1.62
4684,930,79,2026-05-20 01:45:59.663164,Target,0,1.58
4685,688,60,2026-05-23 07:58:26.663166,Target,0,1.2
4686,628,50,2026-05-22 07:58:34.663168,Amazon,0,1.0
4687,440,255,2026-05-24 06:40:21.663170,Amazon,0,5.1
4688,204,125,2026-05-23 11:22:33.663172,Walmart,0,2.5
4689,486,43,2026-05-21 12:05:24.663174,Target,0,0.86
4690,833,64,2026-05-19 14:38:28.663176,Amazon,0,1.28
4691,31,58,2026-05-24 02:50:44.663178,Walmart,0,1.16
4692,388,45,2026-05-24 21:48:15.663180,BestBuy,0,0.9
4693,625,98,2026-05-21 08:51:25.663182,Target,0,1.96
4694,877,114,2026-05-25 15:19:36.663184,BestBuy,0,2.28
4695,434,65,2026-05-25 22:04:41.663186,Amazon,0,1.3
4696,837,19,2026-05-25 13:10:49.663188,Amazon,0,0.38
4697,926,152,2026-05-22 15:26:08.663190,Target,0,3.04
4698,376,16,2026-05-20 02:32:52.663192,BestBuy,0,0.32
4699,344,60,2026-05-20 14:32:25.663194,Amazon,0,1.2
4700,443,77,2026-05-24 17:26:20.663195,Target,0,1.54
4701,579,33,2026-05-20 06:23:58.663198,Target,0,0.66
4702,75,27,2026-05-19 21:09:44.663199,Target,0,0.54
4703,557,59,2026-05-22 06:14:13.663201,Amazon,0,1.18
4704,772,162,2026-05-24 10:39:30.663203,Amazon,0,3.24
4705,666,114,2026-05-21 10:46:49.663205,Target,0,2.28
4706,155,233,2026-05-19 21:06:11.663207,Walmart,0,4.66
4707,430,95,2026-05-25 01:34:46.663209,Target,0,1.9
4708,363,264,2026-05-20 19:34:24.663211,Target,0,5.28
4709,448,201,2026-05-19 19:13:50.663213,Target,0,4.02
4710,987,86,2026-05-21 10:58:29.663215,Walmart,0,1.72
4711,234,168,2026-05-22 23:35:50.663217,BestBuy,0,3.36
4712,563,284,2026-05-23 13:22:41.663219,Amazon,0,5.68
4713,818,141,2026-05-18 23:29:52.663221,Amazon,0,2.82
4714,262,37,2026-05-19 00:14:26.663223,BestBuy,0,0.74
4715,827,49,2026-05-23 21:24:07.663224,Target,0,0.98
4716,125,171,2026-05-25 21:29:20.663226,Target,0,3.42
4717,911,27,2026-05-22 13:39:50.663228,Amazon,0,0.54
4718,245,166,2026-05-22 22:22:53.663230,Target,0,3.32
4719,542,131,2026-05-22 16:21:51.663232,BestBuy,0,2.62
4720,938,54,2026-05-21 17:06:19.663234,Amazon,0,1.08
4721,485,212,2026-05-22 17:25:56.663236,Walmart,0,4.24
4722,122,10,2026-05-20 21:29:11.663238,Target,0,0.2
4723,125,192,2026-05-21 08:48:58.663240,BestBuy,0,3.84
4724,549,199,2026-05-19 19:55:57.663242,Amazon,0,3.98
4725,170,75,2026-05-21 16:57:47.663244,Amazon,0,1.5
4726,124,45,2026-05-23 22:21:01.663246,Walmart,0,0.9
4727,869,17,2026-05-20 08:03:07.663248,Target,0,0.34
4728,35,36,2026-05-20 01:38:55.663250,Walmart,0,0.72
4729,87,27,2026-05-25 17:43:04.663252,BestBuy,0,0.54
4730,646,97,2026-05-19 20:01:43.663254,Amazon,0,1.94
4731,708,153,2026-05-21 08:56:15.663256,Amazon,0,3.06
4732,786,31,2026-05-24 09:42:43.663258,Walmart,0,0.62
4733,201,138,2026-05-21 04:44:07.663259,Walmart,0,2.76
4734,369,66,2026-05-22 17:12:25.663261,Walmart,0,1.32
4735,797,57,2026-05-19 05:33:26.663263,Target,0,1.14
4736,77,180,2026-05-22 20:26:59.663265,Amazon,0,3.6
4737,59,260,2026-05-19 13:19:29.663267,Target,0,5.2
4738,431,133,2026-05-25 16:36:39.663269,BestBuy,0,2.66
4739,638,20,2026-05-21 13:35:57.663271,Target,0,0.4
4740,500,97,2026-05-23 17:40:26.663273,Walmart,0,1.94
4741,913,44,2026-05-25 09:18:41.663275,BestBuy,0,0.88
4742,109,297,2026-05-23 01:58:57.663277,BestBuy,1,59.4
4743,736,142,2026-05-19 04:35:28.663279,Target,0,2.84
4744,278,38,2026-05-19 09:56:59.663281,Target,0,0.76
4745,68,64,2026-05-23 13:57:01.663283,Walmart,0,1.28
4746,69,79,2026-05-24 21:18:14.663285,Walmart,0,1.58
4747,165,28,2026-05-21 02:52:00.663287,BestBuy,0,0.56
4748,489,91,2026-05-20 11:10:51.663289,Walmart,0,1.82
4749,305,174,2026-05-20 04:24:35.663291,Amazon,0,3.48
4750,909,13,2026-05-21 18:17:37.663293,Amazon,0,0.26
4751,674,55,2026-05-22 14:46:54.663295,BestBuy,0,1.1
4752,365,212,2026-05-19 04:15:15.663296,Target,0,4.24
4753,854,283,2026-05-24 22:47:53.663298,Target,0,5.66
4754,821,118,2026-05-19 03:36:35.663300,Amazon,0,2.36
4755,379,34,2026-05-21 17:31:33.663302,Target,0,0.68
4756,343,139,2026-05-25 00:08:39.663304,Walmart,0,2.78
4757,947,156,2026-05-20 05:36:46.663306,Amazon,0,3.12
4758,899,95,2026-05-22 00:42:48.663308,BestBuy,0,1.9
4759,554,54,2026-05-20 06:55:03.663310,Target,0,1.08
4760,354,132,2026-05-24 18:45:36.663312,BestBuy,0,2.64
4761,416,72,2026-05-19 21:10:37.663314,BestBuy,0,1.44
4762,109,140,2026-05-21 02:55:44.663316,Target,0,2.8
4763,563,34,2026-05-20 03:22:33.663318,Target,0,0.68
4764,762,37,2026-05-22 18:22:02.663320,Amazon,0,0.74
4765,497,134,2026-05-19 03:25:31.663322,Amazon,0,2.68
4766,341,34,2026-05-25 11:32:04.663324,BestBuy,0,0.68
4767,942,75,2026-05-23 19:14:20.663326,BestBuy,0,1.5
4768,383,68,2026-05-24 07:53:09.663328,Amazon,0,1.36
4769,533,29,2026-05-24 06:16:48.663330,BestBuy,0,0.58
4770,300,44,2026-05-19 12:43:39.663332,Walmart,0,0.88
4771,139,9,2026-05-21 10:58:21.663334,Target,0,0.18
4772,359,91,2026-05-23 15:48:19.663335,Target,0,1.82
4773,836,26,2026-05-23 19:24:12.663337,Walmart,0,0.52
4774,499,41,2026-05-22 00:12:24.663339,Amazon,0,0.82
4775,385,117,2026-05-21 22:15:00.663341,Amazon,0,2.34
4776,604,216,2026-05-24 23:11:51.663343,BestBuy,1,43.2
4777,959,62,2026-05-22 10:50:57.663345,BestBuy,0,1.24
4778,280,36,2026-05-24 19:42:54.663347,Amazon,0,0.72
4779,637,56,2026-05-25 16:46:27.663349,BestBuy,0,1.12
4780,483,25,2026-05-22 14:13:57.663351,Walmart,0,0.5
4781,909,131,2026-05-21 14:09:59.663353,Target,0,2.62
4782,111,11,2026-05-23 22:52:02.663355,Walmart,0,0.22
4783,866,108,2026-05-20 06:47:48.663357,Target,0,2.16
4784,139,105,2026-05-21 05:06:25.663359,Target,0,2.1
4785,996,190,2026-05-19 12:55:45.663361,BestBuy,0,3.8
4786,435,73,2026-05-19 06:31:18.663363,BestBuy,0,1.46
4787,509,23,2026-05-25 20:40:11.663365,Target,0,0.46
4788,273,107,2026-05-19 10:16:18.663367,BestBuy,0,2.14
4789,99,138,2026-05-21 08:41:27.663369,Walmart,0,2.76
4790,764,177,2026-05-23 17:02:08.663370,Amazon,0,3.54
4791,850,60,2026-05-19 14:08:35.663372,BestBuy,0,1.2
4792,104,134,2026-05-22 23:39:59.663374,BestBuy,0,2.68
4793,214,103,2026-05-20 00:43:16.663376,BestBuy,0,2.06
4794,761,59,2026-05-23 23:28:46.663378,Amazon,0,1.18
4795,664,35,2026-05-25 05:47:51.663380,Walmart,0,0.7
4796,762,50,2026-05-23 22:38:36.663382,Target,0,1.0
4797,787,62,2026-05-20 22:44:22.663384,Walmart,0,1.24
4798,165,20,2026-05-23 23:04:37.663386,BestBuy,0,0.4
4799,999,135,2026-05-21 19:01:55.663388,Amazon,0,2.7
4800,853,176,2026-05-19 20:17:31.663390,Walmart,0,3.52
4801,520,330,2026-05-22 12:57:07.663392,BestBuy,1,66.0
4802,284,35,2026-05-25 18:06:31.663394,BestBuy,0,0.7
4803,517,101,2026-05-19 18:50:06.663396,Target,0,2.02
4804,657,155,2026-05-19 00:49:56.663398,Amazon,0,3.1
4805,613,224,2026-05-19 10:11:50.663400,Target,0,4.48
4806,164,41,2026-05-22 18:34:55.663402,Walmart,0,0.82
4807,886,138,2026-05-21 18:41:00.663404,Target,0,2.76
4808,659,80,2026-05-21 10:00:40.663406,Walmart,0,1.6
4809,64,16,2026-05-21 08:15:06.663408,BestBuy,0,0.32
4810,91,171,2026-05-25 00:10:42.663410,Amazon,0,3.42
4811,117,121,2026-05-22 13:52:36.663412,Amazon,0,2.42
4812,866,40,2026-05-22 04:35:42.663414,BestBuy,0,0.8
4813,267,95,2026-05-23 20:03:43.663415,Amazon,0,1.9
4814,822,56,2026-05-24 11:20:59.663417,Target,0,1.12
4815,685,30,2026-05-19 13:00:10.663419,Walmart,0,0.6
4816,559,59,2026-05-24 00:36:27.663421,Walmart,0,1.18
4817,140,15,2026-05-25 19:03:33.663423,Walmart,0,0.3
4818,246,218,2026-05-25 02:25:09.663425,Target,0,4.36
4819,661,210,2026-05-24 08:09:10.663427,Walmart,0,4.2
4820,758,33,2026-05-25 10:57:48.663429,Amazon,0,0.66
4821,395,179,2026-05-19 12:35:13.663431,Walmart,0,3.58
4822,487,40,2026-05-20 02:36:42.663433,Target,0,0.8
4823,476,174,2026-05-20 04:24:16.663435,Amazon,0,3.48
4824,517,197,2026-05-25 14:45:49.663437,BestBuy,0,3.94
4825,977,167,2026-05-22 17:04:32.663439,Amazon,0,3.34
4826,184,55,2026-05-22 04:04:07.663441,Target,0,1.1
4827,20,169,2026-05-20 18:47:54.663443,Amazon,0,3.38
4828,937,158,2026-05-25 08:36:32.663445,Walmart,0,3.16
4829,558,38,2026-05-23 22:39:01.663446,Target,0,0.76
4830,524,92,2026-05-20 23:34:45.663448,BestBuy,0,1.84
4831,582,166,2026-05-23 09:39:13.663450,Walmart,0,3.32
4832,529,164,2026-05-23 16:41:19.663452,Target,0,3.28
4833,883,175,2026-05-25 12:51:09.663454,Target,0,3.5
4834,147,133,2026-05-24 02:45:26.663456,BestBuy,0,2.66
4835,666,159,2026-05-19 15:54:15.663458,BestBuy,0,3.18
4836,304,152,2026-05-25 09:27:21.663460,Target,0,3.04
4837,620,142,2026-05-23 22:59:02.663462,BestBuy,0,2.84
4838,748,68,2026-05-23 10:33:14.663464,BestBuy,0,1.36
4839,820,59,2026-05-19 00:39:45.663466,Walmart,0,1.18
4840,864,180,2026-05-19 09:08:38.663468,Target,0,3.6
4841,582,32,2026-05-22 18:45:49.663470,Amazon,0,0.64
4842,695,62,2026-05-19 21:33:31.663472,Walmart,0,1.24
4843,762,67,2026-05-21 17:37:57.663474,Target,0,1.34
4844,228,111,2026-05-23 20:18:12.663476,Target,0,2.22
4845,102,106,2026-05-25 20:50:02.663478,Walmart,0,2.12
4846,587,319,2026-05-25 12:36:06.663480,BestBuy,1,63.8
4847,417,88,2026-05-24 09:40:58.663482,Amazon,0,1.76
4848,958,64,2026-05-23 16:07:23.663484,Amazon,0,1.28
4849,216,83,2026-05-19 20:35:35.663486,Target,0,1.66
4850,407,49,2026-05-19 04:22:25.663488,Target,0,0.98
4851,399,38,2026-05-22 09:30:17.663490,Amazon,0,0.76
4852,923,66,2026-05-25 02:20:51.663491,Target,0,1.32
4853,715,217,2026-05-20 21:37:04.663493,Amazon,0,4.34
4854,704,143,2026-05-20 13:26:41.663495,BestBuy,0,2.86
4855,761,90,2026-05-23 12:35:17.663497,Amazon,0,1.8
4856,499,133,2026-05-25 07:52:36.663499,Amazon,0,2.66
4857,754,63,2026-05-21 12:35:52.663501,Amazon,0,1.26
4858,465,23,2026-05-21 08:34:00.663503,Target,0,0.46
4859,691,240,2026-05-19 07:07:29.663505,BestBuy,1,48.0
4860,949,69,2026-05-19 18:21:14.663507,Walmart,0,1.38
4861,974,259,2026-05-25 06:07:14.663509,Walmart,0,5.18
4862,731,38,2026-05-20 16:27:17.663511,Amazon,0,0.76
4863,82,48,2026-05-23 12:21:48.663513,Target,0,0.96
4864,604,56,2026-05-23 01:49:12.663515,Walmart,0,1.12
4865,947,66,2026-05-24 14:22:35.663517,Walmart,0,1.32
4866,687,77,2026-05-21 17:18:05.663519,Amazon,0,1.54
4867,751,65,2026-05-20 17:31:29.663521,Amazon,0,1.3
4868,772,159,2026-05-25 00:26:01.663523,Target,0,3.18
4869,903,64,2026-05-24 02:33:03.663525,Walmart,0,1.28
4870,365,123,2026-05-19 04:23:38.663527,Amazon,0,2.46
4871,163,74,2026-05-19 00:30:27.663529,BestBuy,0,1.48
4872,48,74,2026-05-19 06:10:56.663530,BestBuy,0,1.48
4873,511,98,2026-05-20 23:31:51.663532,BestBuy,0,1.96
4874,329,30,2026-05-22 15:26:53.663534,Amazon,0,0.6
4875,840,75,2026-05-19 01:24:14.663536,Target,0,1.5
4876,116,17,2026-05-25 05:51:37.663538,BestBuy,0,0.34
4877,941,106,2026-05-22 14:53:31.663540,BestBuy,0,2.12
4878,849,32,2026-05-19 07:09:14.663542,BestBuy,0,0.64
4879,337,101,2026-05-21 10:01:12.663544,Amazon,0,2.02
4880,881,72,2026-05-19 15:01:29.663546,Amazon,0,1.44
4881,737,148,2026-05-25 15:54:51.663548,Amazon,0,2.96
4882,864,141,2026-05-25 06:57:45.663550,BestBuy,0,2.82
4883,840,60,2026-05-22 09:11:08.663552,Amazon,0,1.2
4884,147,128,2026-05-23 23:41:11.663554,Amazon,0,2.56
4885,575,17,2026-05-19 13:07:16.663556,Target,0,0.34
4886,806,147,2026-05-23 08:38:09.663558,Amazon,0,2.94
4887,323,18,2026-05-25 11:15:32.663560,Walmart,0,0.36
4888,443,110,2026-05-24 19:10:41.663562,Amazon,0,2.2
4889,837,91,2026-05-21 06:07:54.663564,Amazon,0,1.82
4890,13,2,2026-05-22 17:34:38.663566,Walmart,0,0.04
4891,943,82,2026-05-20 04:44:01.663568,Walmart,0,1.64
4892,494,187,2026-05-23 14:06:49.663570,Amazon,0,3.74
4893,701,91,2026-05-20 06:31:52.663572,Target,0,1.82
4894,287,73,2026-05-25 05:32:40.663574,BestBuy,0,1.46
4895,720,190,2026-05-20 07:58:05.663576,Walmart,0,3.8
4896,114,90,2026-05-23 10:36:33.663578,Target,0,1.8
4897,480,96,2026-05-19 18:39:08.663580,Amazon,0,1.92
4898,22,56,2026-05-21 18:08:10.663582,Amazon,0,1.12
4899,349,70,2026-05-23 16:27:43.663584,Walmart,0,1.4
4900,726,41,2026-05-23 07:13:41.663586,Walmart,0,0.82
4901,683,61,2026-05-22 08:07:31.663588,Target,0,1.22
4902,835,57,2026-05-20 04:13:23.663590,Amazon,0,1.14
4903,566,34,2026-05-21 19:18:25.663591,Walmart,0,0.68
4904,906,86,2026-05-22 08:23:46.663593,Walmart,0,1.72
4905,810,364,2026-05-24 17:01:03.663595,BestBuy,1,72.8
4906,320,98,2026-05-24 10:23:47.663597,Walmart,0,1.96
4907,126,132,2026-05-19 02:56:49.663599,Target,0,2.64
4908,277,112,2026-05-23 14:36:47.663601,Amazon,0,2.24
4909,976,54,2026-05-24 06:07:58.663603,Walmart,0,1.08
4910,204,154,2026-05-21 20:29:49.663605,BestBuy,0,3.08
4911,194,59,2026-05-25 10:51:27.663607,Walmart,0,1.18
4912,681,203,2026-05-24 05:43:08.663609,Walmart,0,4.06
4913,664,90,2026-05-22 05:36:08.663611,Amazon,0,1.8
4914,547,89,2026-05-20 11:56:36.663613,BestBuy,0,1.78
4915,696,74,2026-05-22 17:54:48.663615,Target,0,1.48
4916,286,101,2026-05-20 22:57:57.663617,Target,0,2.02
4917,57,182,2026-05-24 18:14:13.663619,Amazon,0,3.64
4918,734,70,2026-05-21 08:33:05.663621,Target,0,1.4
4919,303,129,2026-05-22 01:52:14.663623,Target,0,2.58
4920,163,46,2026-05-24 16:22:35.663625,Walmart,0,0.92
4921,19,116,2026-05-22 03:30:53.663627,Target,0,2.32
4922,370,96,2026-05-20 00:40:54.663629,BestBuy,0,1.92
4923,264,46,2026-05-21 13:48:20.663631,Walmart,0,0.92
4924,794,125,2026-05-25 14:55:21.663633,Target,0,2.5
4925,113,89,2026-05-20 10:36:28.663635,BestBuy,0,1.78
4926,488,81,2026-05-20 03:08:54.663637,Walmart,0,1.62
4927,327,23,2026-05-24 17:37:24.663639,BestBuy,0,0.46
4928,542,72,2026-05-25 17:05:28.663641,Amazon,0,1.44
4929,647,210,2026-05-22 16:17:23.663643,Amazon,0,4.2
4930,579,145,2026-05-22 09:10:32.663645,Target,0,2.9
4931,65,88,2026-05-22 16:40:09.663647,BestBuy,0,1.76
4932,292,310,2026-05-19 13:21:08.663649,Walmart,0,6.2
4933,25,220,2026-05-21 03:03:04.663650,BestBuy,1,44.0
4934,549,322,2026-05-23 11:45:59.663652,BestBuy,1,64.4
4935,1,44,2026-05-19 16:18:51.663654,Amazon,0,0.88
4936,911,64,2026-05-19 16:17:09.663656,Amazon,0,1.28
4937,549,17,2026-05-23 14:55:05.663658,Target,0,0.34
4938,141,28,2026-05-21 21:03:09.663660,BestBuy,0,0.56
4939,744,36,2026-05-19 18:21:43.663662,BestBuy,0,0.72
4940,648,180,2026-05-21 23:13:51.663664,Walmart,0,3.6
4941,901,182,2026-05-21 18:26:04.663666,Walmart,0,3.64
4942,188,120,2026-05-19 18:54:56.663668,Amazon,0,2.4
4943,128,4,2026-05-24 11:36:58.663670,BestBuy,0,0.08
4944,201,49,2026-05-21 18:31:15.663672,Target,0,0.98
4945,127,42,2026-05-23 14:55:14.663673,Amazon,0,0.84
4946,257,29,2026-05-23 19:09:33.663675,BestBuy,0,0.58
4947,676,186,2026-05-21 16:09:53.663677,Amazon,0,3.72
4948,547,89,2026-05-23 13:20:19.663679,Target,0,1.78
4949,194,33,2026-05-25 07:15:17.663681,BestBuy,0,0.66
4950,703,87,2026-05-22 00:45:26.663683,Target,0,1.74
4951,104,98,2026-05-21 08:38:08.663685,BestBuy,0,1.96
4952,535,112,2026-05-25 16:17:05.663687,BestBuy,0,2.24
4953,265,83,2026-05-20 22:36:30.663689,Target,0,1.66
4954,802,74,2026-05-21 09:24:12.663691,Walmart,0,1.48
4955,942,27,2026-05-23 10:05:07.663693,Target,0,0.54
4956,974,72,2026-05-19 22:03:04.663695,Target,0,1.44
4957,384,76,2026-05-24 17:45:50.663697,Amazon,0,1.52
4958,260,55,2026-05-19 10:30:24.663699,Target,0,1.1
4959,414,53,2026-05-24 16:31:45.663701,Target,0,1.06
4960,991,58,2026-05-23 05:51:56.663703,Amazon,0,1.16
4961,358,89,2026-05-24 17:25:51.663705,Walmart,0,1.78
4962,75,25,2026-05-21 06:36:56.663707,Target,0,0.5
4963,355,40,2026-05-24 05:13:27.663709,Amazon,0,0.8
4964,584,98,2026-05-21 16:54:17.663711,Walmart,0,1.96
4965,771,108,2026-05-19 21:17:01.663712,Walmart,0,2.16
4966,910,167,2026-05-21 06:08:33.663715,Target,0,3.34
4967,188,355,2026-05-19 08:11:17.663716,Walmart,0,7.1
4968,973,119,2026-05-19 04:37:39.663719,Target,0,2.38
4969,685,32,2026-05-21 11:05:39.663720,Walmart,0,0.64
4970,992,168,2026-05-24 17:12:31.663722,Walmart,0,3.36
4971,290,48,2026-05-24 01:58:27.663724,Walmart,0,0.96
4972,45,45,2026-05-22 08:53:14.663726,Target,0,0.9
4973,573,26,2026-05-23 16:21:56.663728,Walmart,0,0.52
4974,83,124,2026-05-25 03:55:08.663730,BestBuy,0,2.48
4975,123,78,2026-05-21 06:02:14.663732,Amazon,0,1.56
4976,358,165,2026-05-24 13:51:50.663734,Amazon,0,3.3
4977,528,42,2026-05-21 04:14:26.663736,BestBuy,0,0.84
4978,66,24,2026-05-25 02:46:52.663738,Walmart,0,0.48
4979,936,172,2026-05-24 18:35:05.663740,BestBuy,0,3.44
4980,657,187,2026-05-22 06:48:03.663742,Target,0,3.74
4981,375,47,2026-05-22 18:43:21.663744,Amazon,0,0.94
4982,162,57,2026-05-24 00:23:17.663746,Walmart,0,1.14
4983,746,110,2026-05-24 09:11:21.663747,Amazon,0,2.2
4984,380,36,2026-05-21 06:44:58.663749,BestBuy,0,0.72
4985,656,18,2026-05-19 06:16:04.663751,BestBuy,0,0.36
4986,358,66,2026-05-25 01:24:06.663753,Amazon,0,1.32
4987,188,76,2026-05-22 11:11:06.663755,Amazon,0,1.52
4988,322,124,2026-05-25 22:23:04.663757,Amazon,0,2.48
4989,450,106,2026-05-22 09:29:11.663759,Amazon,0,2.12
4990,474,103,2026-05-25 09:20:57.663761,BestBuy,0,2.06
4991,13,77,2026-05-23 14:37:00.663763,Walmart,0,1.54
4992,184,25,2026-05-19 17:03:48.663765,Amazon,0,0.5
4993,111,62,2026-05-23 23:00:31.663767,Walmart,0,1.24
4994,927,116,2026-05-20 09:31:30.663769,Amazon,0,2.32
4995,508,86,2026-05-22 18:45:49.663771,Target,0,1.72
4996,290,427,2026-05-23 23:30:35.663773,Walmart,0,8.54
4997,295,121,2026-05-21 23:27:36.663775,Target,0,2.42
4998,451,37,2026-05-20 14:04:17.663777,BestBuy,0,0.74
4999,904,111,2026-05-24 03:01:33.663779,Target,0,2.22
5000,215,176,2026-05-22 17:27:26.663781,BestBuy,0,3.52
5001,974,21,2026-05-21 01:20:59.663783,Amazon,0,0.42
5002,632,235,2026-05-20 21:54:43.663785,BestBuy,1,47.0
5003,894,168,2026-05-19 20:31:24.663787,Amazon,0,3.36
5004,567,224,2026-05-19 03:17:25.663789,Amazon,0,4.48
5005,27,206,2026-05-25 04:19:33.663791,Amazon,0,4.12
5006,630,86,2026-05-21 15:32:02.663793,BestBuy,0,1.72
5007,733,46,2026-05-20 14:14:03.663795,Amazon,0,0.92
5008,231,122,2026-05-23 05:22:52.663796,Target,0,2.44
5009,565,71,2026-05-21 11:04:36.663798,Target,0,1.42
5010,807,43,2026-05-19 18:13:54.663800,Amazon,0,0.86
5011,321,41,2026-05-19 19:55:28.663802,Amazon,0,0.82
5012,913,208,2026-05-21 02:01:57.663804,Walmart,0,4.16
5013,233,63,2026-05-19 11:37:30.663806,BestBuy,0,1.26
5014,670,55,2026-05-19 15:05:27.663808,Walmart,0,1.1
5015,437,60,2026-05-22 12:05:46.663810,Target,0,1.2
5016,781,135,2026-05-25 03:01:05.663812,BestBuy,0,2.7
5017,533,247,2026-05-19 11:52:53.663814,Target,0,4.94
5018,403,41,2026-05-23 01:00:54.663816,BestBuy,0,0.82
5019,53,213,2026-05-21 14:22:39.663818,BestBuy,1,42.6
5020,787,130,2026-05-23 06:29:09.663820,BestBuy,0,2.6
5021,313,40,2026-05-21 05:35:59.663822,Target,0,0.8
5022,281,121,2026-05-19 06:18:24.663824,Amazon,0,2.42
5023,726,70,2026-05-25 12:47:06.663825,Target,0,1.4
5024,31,243,2026-05-19 04:12:39.663827,BestBuy,1,48.6
5025,337,41,2026-05-21 14:34:49.663829,Target,0,0.82
5026,183,130,2026-05-25 06:34:19.663831,Target,0,2.6
5027,23,24,2026-05-25 22:51:46.663833,Walmart,0,0.48
5028,544,76,2026-05-23 06:00:13.663835,BestBuy,0,1.52
5029,446,211,2026-05-23 14:43:39.663837,Target,0,4.22
5030,74,220,2026-05-25 03:05:14.663839,BestBuy,1,44.0
5031,10,36,2026-05-24 12:43:01.663841,Target,0,0.72
5032,484,18,2026-05-25 05:17:43.663843,Walmart,0,0.36
5033,456,69,2026-05-23 02:28:22.663845,Target,0,1.38
5034,566,127,2026-05-22 13:58:09.663847,Amazon,0,2.54
5035,564,50,2026-05-21 03:25:28.663849,BestBuy,0,1.0
5036,660,49,2026-05-24 01:05:06.663851,Walmart,0,0.98
5037,160,141,2026-05-21 05:38:44.663853,Target,0,2.82
5038,882,27,2026-05-18 23:56:56.663855,Walmart,0,0.54
5039,14,80,2026-05-25 05:32:42.663857,Target,0,1.6
5040,178,117,2026-05-22 02:57:53.663859,BestBuy,0,2.34
5041,412,44,2026-05-25 14:39:54.663861,Target,0,0.88
5042,878,44,2026-05-19 20:49:54.663863,Walmart,0,0.88
5043,53,280,2026-05-21 05:55:08.663865,Amazon,0,5.6
5044,408,172,2026-05-25 04:09:25.663867,Walmart,0,3.44
5045,847,47,2026-05-24 15:21:22.663869,Amazon,0,0.94
5046,22,27,2026-05-19 10:36:53.663871,Amazon,0,0.54
5047,30,53,2026-05-25 07:45:13.663873,BestBuy,0,1.06
5048,703,117,2026-05-19 14:25:49.663875,Walmart,0,2.34
5049,260,77,2026-05-19 14:14:52.663877,Target,0,1.54
5050,205,38,2026-05-24 16:48:31.663878,Amazon,0,0.76
5051,59,124,2026-05-24 15:40:36.663880,Walmart,0,2.48
5052,471,29,2026-05-23 12:58:15.663882,BestBuy,0,0.58
5053,776,107,2026-05-25 04:17:29.663884,Target,0,2.14
5054,466,289,2026-05-21 10:37:59.663886,Target,0,5.78
5055,12,93,2026-05-25 05:12:44.663888,Target,0,1.86
5056,631,97,2026-05-23 20:20:03.663890,Walmart,0,1.94
5057,927,40,2026-05-23 08:30:04.663892,Walmart,0,0.8
5058,974,69,2026-05-21 15:12:15.663894,Target,0,1.38
5059,290,55,2026-05-20 07:55:19.663896,BestBuy,0,1.1
